room_id,host_id,room_type,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,price,minstay,latitude,longitude,last_modified
72970,379622,Entire home/apt,Centro,Palacio,2,5.0,6,3.0,214.0,14,40.415884,-3.711067,2014-08-29 20:51:31.766
73336,310537,Private room,Hortaleza,Valdefuentes,4,4.0,2,1.0,15.0,3,40.508378,-3.653628,2014-08-29 23:24:06.245
74160,165406,Entire home/apt,Salamanca,Goya,47,4.0,6,2.0,102.0,2,40.425123,-3.679448,2014-08-30 00:23:04.958
75609,401552,Entire home/apt,Centro,Embajadores,6,5.0,3,1.0,83.0,3,40.407433,-3.697194,2014-08-29 22:51:48.653
76617,368907,Entire home/apt,Centro,Universidad,3,4.5,5,1.0,150.0,3,40.427913,-3.709993,2014-08-29 22:37:29.294
76959,90977,Entire home/apt,Centro,Embajadores,61,5.0,3,1.0,74.0,4,40.411856,-3.706176,2014-08-30 00:03:45.403
82481,448981,Entire home/apt,Salamanca,Recoletos,55,5.0,2,1.0,88.0,3,40.423152,-3.682789,2014-08-29 21:54:22.518
82490,368907,Entire home/apt,Centro,Embajadores,2,4.5,4,2.0,115.0,6,40.411223,-3.698905,2014-08-29 22:07:21.910
82681,449990,Entire home/apt,Retiro,Pacífico,0,,5,1.0,74.0,2,40.404469,-3.676979,2014-08-30 01:41:34.100
84719,259229,Entire home/apt,Centro,Embajadores,100,5.0,3,1.0,59.0,2,40.408557,-3.705708,2014-08-30 01:29:31.254
85978,449990,Private room,Retiro,Pacífico,0,,4,1.0,59.0,2,40.40665,-3.678732,2014-08-30 01:06:38.603
86042,364585,Entire home/apt,Centro,Embajadores,21,4.5,6,3.0,133.0,3,40.408936,-3.69766,2014-08-29 21:17:16.626
87449,439848,Private room,Latina,Campamento,0,,2,1.0,88.0,1,40.393747,-3.775875,2014-08-29 23:59:12.118
89954,487095,Entire home/apt,Centro,Palacio,30,5.0,6,2.0,118.0,3,40.412176,-3.713691,2014-08-29 23:01:43.146
92920,495849,Private room,Centro,Justicia,46,5.0,2,1.0,74.0,2,40.424218,-3.695385,2014-08-30 01:40:34.156
93100,499977,Private room,Centro,Universidad,270,4.5,3,1.0,34.0,1,40.424618,-3.703524,2014-08-30 00:18:50.070
96072,510570,Private room,Tetuan,Cuatro Caminos,44,4.5,2,1.0,29.0,1,40.453348,-3.69929,2014-08-29 22:36:46.651
96807,513331,Private room,Puente de Vallecas,Palomeras Bajas,55,4.5,2,1.0,32.0,2,40.383175,-3.655651,2014-08-29 21:37:53.372
97560,516112,Private room,Usera,Almendrales,10,4.5,2,1.0,31.0,1,40.383113,-3.703623,2014-08-29 21:11:45.285
99580,449990,Entire home/apt,Centro,Palacio,3,4.5,5,1.0,81.0,2,40.419971,-3.70815,2014-08-30 01:45:04.117
100845,515359,Private room,Centro,Justicia,0,,5,1.0,177.0,1,40.42395,-3.697729,2014-08-30 01:27:10.979
101507,5795235,Entire home/apt,Centro,Embajadores,9,5.0,4,1.0,81.0,3,40.408581,-3.703013,2014-08-29 23:35:31.213
102040,533936,Private room,Ciudad Lineal,Pueblo Nuevo,0,,1,1.0,52.0,1,40.433312,-3.64355,2014-08-29 23:58:21.802
102082,534128,Entire home/apt,Centro,Justicia,8,4.5,4,1.0,178.0,3,40.428395,-3.701602,2014-08-30 00:41:13.933
102091,534128,Entire home/apt,Chamberi,Trafalgar,5,4.5,6,2.0,218.0,3,40.431583,-3.700711,2014-08-30 00:51:03.205
102194,534515,Entire home/apt,Centro,Justicia,6,5.0,4,2.0,131.0,3,40.421526,-3.699231,2014-08-29 21:55:48.951
102637,536302,Private room,Retiro,Jerónimos,0,,1,1.0,37.0,1,40.407418,-3.680478,2014-08-30 01:27:16.533
103541,361930,Entire home/apt,Chamberi,Almagro,53,4.5,4,2.0,103.0,2,40.437606,-3.698017,2014-08-29 23:21:42.639
104285,542917,Shared room,Carabanchel,Opañel,0,,1,1.0,29.0,5,40.395349,-3.715788,2014-08-29 22:56:52.822
107209,555284,Private room,Latina,Lucero,0,,1,1.0,37.0,1,40.39567,-3.74521,2014-08-30 00:49:31.690
107993,559102,Entire home/apt,Centro,Embajadores,8,4.5,4,2.0,81.0,1,40.408902,-3.698047,2014-08-30 01:06:11.715
109369,564773,Private room,Fuencarral,Pilar,0,,1,1.0,66.0,2,40.483128,-3.710169,2014-08-29 22:06:31.483
112331,368907,Entire home/apt,Chamartin,Ciudad Jardín,1,5.0,6,3.0,181.0,3,40.450523,-3.670953,2014-08-30 00:51:09.303
114854,361930,Entire home/apt,Chamberi,Rios Rosas,9,4.5,4,1.0,103.0,2,40.438254,-3.693876,2014-08-30 00:11:11.404
115429,584351,Entire home/apt,Salamanca,Goya,8,4.5,4,1.0,111.0,5,40.422122,-3.67841,2014-08-30 01:19:26.757
115430,584351,Entire home/apt,Chamberi,Trafalgar,9,4.5,3,1.0,88.0,3,40.431585,-3.702103,2014-08-30 01:20:14.268
116366,587980,Private room,Chamberi,Trafalgar,0,,1,1.0,74.0,12,40.429086,-3.701689,2014-08-29 23:47:38.949
117919,557423,Entire home/apt,Centro,Embajadores,151,5.0,5,1.0,88.0,3,40.407434,-3.698282,2014-08-30 00:04:42.459
119389,378073,Entire home/apt,Centro,Palacio,20,4.5,4,2.0,147.0,3,40.409578,-3.710425,2014-08-29 22:57:01.359
120293,605612,Private room,Centro,Palacio,14,5.0,1,1.0,28.0,1,40.411117,-3.710164,2014-08-30 01:19:33.329
120762,606925,Private room,Centro,Universidad,115,4.5,2,1.0,37.0,2,40.423814,-3.705707,2014-08-30 00:34:42.291
123864,605612,Entire home/apt,Centro,Embajadores,172,4.5,3,1.0,50.0,1,40.411135,-3.707963,2014-08-30 01:04:58.110
124773,378073,Entire home/apt,Centro,Cortes,1,4.5,4,1.0,147.0,3,40.415663,-3.698715,2014-08-29 23:05:11.842
126712,628336,Private room,Villa de Vallecas,Casco Histórico de Vallecas,0,,1,1.0,118.0,1,40.367943,-3.599276,2014-08-30 01:41:09.448
127264,630482,Private room,Carabanchel,San Isidro,65,4.5,1,1.0,25.0,1,40.393772,-3.72537,2014-08-29 21:28:26.653
127819,632589,Entire home/apt,Centro,Sol,5,5.0,8,2.0,265.0,3,40.415594,-3.703222,2014-08-29 22:39:53.932
129580,165406,Entire home/apt,Centro,Embajadores,69,4.0,4,1.0,81.0,3,40.412895,-3.70078,2014-08-29 21:47:20.858
131261,646069,Private room,Centro,Universidad,0,,1,1.0,81.0,1,40.424805,-3.707373,2014-08-30 00:36:06.194
131268,645942,Private room,Centro,Cortes,0,,2,1.0,118.0,1,40.412696,-3.695669,2014-08-30 00:43:03.626
132428,650803,Private room,Centro,Cortes,0,,1,1.0,37.0,4,40.411552,-3.696647,2014-08-29 22:40:01.687
134720,630482,Private room,Carabanchel,San Isidro,33,4.5,2,1.0,29.0,1,40.394082,-3.724962,2014-08-29 22:18:34.008
134726,630482,Private room,Carabanchel,San Isidro,81,4.5,2,1.0,37.0,1,40.393566,-3.725286,2014-08-29 22:34:00.566
134752,661064,Private room,Carabanchel,Comillas,1,4.0,3,1.0,66.0,3,40.394761,-3.709279,2014-08-29 22:59:15.287
134755,661103,Private room,Ciudad Lineal,Quintana,0,,4,1.0,37.0,1,40.435376,-3.648277,2014-08-29 23:02:12.538
135151,662815,Private room,Centro,Embajadores,0,,1,1.0,74.0,2,40.408147,-3.702535,2014-08-30 01:29:13.703
136048,75744,Entire home/apt,Centro,Justicia,66,4.0,2,1.0,66.0,4,40.427998,-3.700422,2014-08-29 23:16:25.862
136058,666482,Private room,Villaverde,Los Angeles,26,5.0,1,1.0,32.0,1,40.357354,-3.69634,2014-08-29 23:25:59.989
137722,670943,Entire home/apt,Tetuan,Castillejos,0,,2,1.0,147.0,1,40.465033,-3.690909,2014-08-30 01:42:11.754
138805,677509,Private room,Puente de Vallecas,Entrevías,6,5.0,1,1.0,37.0,1,40.37718,-3.671203,2014-08-29 21:58:24.650
139340,661064,Private room,Hortaleza,Apostol Santiago,2,4.5,3,1.0,63.0,3,40.479011,-3.664197,2014-08-29 22:40:15.320
142630,692598,Private room,Retiro,Jerónimos,36,5.0,3,1.0,59.0,2,40.411534,-3.690685,2014-08-29 21:34:24.426
142947,693882,Private room,Retiro,Pacífico,1,5.0,2,1.0,66.0,1,40.404328,-3.673691,2014-08-29 23:02:18.045
145284,703830,Entire home/apt,Carabanchel,Buenavista,0,,3,1.0,88.0,2,40.372666,-3.726149,2014-08-29 23:36:27.116
146568,708731,Private room,Arganzuela,Acacias,0,,1,1.0,59.0,1,40.403592,-3.707279,2014-08-29 23:40:21.570
150726,703945,Entire home/apt,Retiro,Jerónimos,8,5.0,3,2.0,103.0,2,40.409993,-3.678017,2014-08-30 00:45:36.817
150763,726256,Private room,Chamberi,Rios Rosas,0,,2,1.0,118.0,1,40.439489,-3.699428,2014-08-30 01:25:04.257
154224,740087,Entire home/apt,Centro,Cortes,7,4.0,4,1.0,102.0,2,40.414932,-3.701047,2014-08-29 23:16:50.270
154398,726256,Private room,Chamberi,Rios Rosas,0,,2,1.0,125.0,1,40.440234,-3.699393,2014-08-29 21:22:58.355
157073,754540,Private room,Moncloa,Argüelles,0,,1,1.0,52.0,1,40.42532,-3.713457,2014-08-29 23:50:32.803
158950,762793,Entire home/apt,Centro,Embajadores,0,,2,0.0,52.0,2,40.407805,-3.703254,2014-08-30 01:20:01.453
159896,766538,Private room,Latina,Puerta del Angel,0,,2,1.0,58.0,1,40.412637,-3.725659,2014-08-29 23:58:17.041
162021,82175,Private room,Moncloa,Argüelles,0,,2,1.0,133.0,1,40.429187,-3.717902,2014-08-30 01:19:15.081
163429,780107,Entire home/apt,Chamberi,Arapiles,2,4.5,4,1.0,96.0,3,40.436975,-3.704994,2014-08-29 23:04:34.201
164236,783616,Private room,Usera,Pradolongo,2,4.5,3,1.0,29.0,2,40.383755,-3.706292,2014-08-29 23:46:05.291
166564,793429,Entire home/apt,Centro,Embajadores,21,4.5,3,1.0,81.0,2,40.412928,-3.701026,2014-08-30 00:09:24.521
168725,804280,Private room,Arganzuela,Acacias,17,4.5,2,1.0,32.0,2,40.398561,-3.708531,2014-08-29 21:05:19.025
169325,805726,Private room,Latina,Puerta del Angel,25,4.0,6,1.0,29.0,2,40.409154,-3.724158,2014-08-29 23:13:38.918
169719,805726,Private room,Centro,Cortes,35,4.0,6,1.0,29.0,2,40.415153,-3.700027,2014-08-30 01:39:38.318
169753,809083,Private room,Centro,Palacio,136,4.5,2,1.0,41.0,3,40.421534,-3.709087,2014-08-29 21:14:28.071
170750,814490,Entire home/apt,Centro,Universidad,88,4.5,7,2.0,103.0,1,40.424808,-3.703737,2014-08-30 01:47:35.136
171612,368907,Entire home/apt,Centro,Universidad,0,,6,1.0,150.0,3,40.420515,-3.702197,2014-08-29 22:55:46.390
171692,368907,Entire home/apt,Centro,Palacio,1,4.0,6,3.0,167.0,3,40.420555,-3.715131,2014-08-30 00:19:00.852
172079,366314,Private room,Centro,Embajadores,8,4.5,1,1.0,52.0,1,40.407272,-3.708201,2014-08-29 21:51:45.413
172348,584351,Entire home/apt,San Blas,Salvador,2,4.0,4,2.0,111.0,3,40.445746,-3.638008,2014-08-29 22:11:30.563
173519,828623,Entire home/apt,Centro,Universidad,3,5.0,2,1.0,74.0,2,40.429179,-3.704175,2014-08-30 00:55:31.119
174011,831063,Entire home/apt,Retiro,Jerónimos,6,5.0,3,2.0,66.0,3,40.418321,-3.679603,2014-08-30 00:35:19.495
176827,845399,Private room,Centro,Universidad,62,4.5,7,1.0,32.0,1,40.423422,-3.704874,2014-08-30 00:35:26.670
177257,785052,Entire home/apt,Centro,Embajadores,2,,4,1.0,96.0,2,40.41206,-3.700007,2014-08-29 23:09:44.414
177500,596469,Entire home/apt,Centro,Universidad,1,5.0,2,1.0,103.0,3,40.427618,-3.703231,2014-08-29 22:55:50.331
177581,785052,Entire home/apt,Centro,Embajadores,4,4.5,6,1.0,96.0,2,40.41155,-3.701563,2014-08-30 00:20:09.780
177600,785052,Entire home/apt,Centro,Embajadores,0,,4,1.0,88.0,2,40.411211,-3.700344,2014-08-30 00:39:09.216
177846,850654,Private room,Centro,Universidad,9,4.0,2,1.0,32.0,1,40.424453,-3.70532,2014-08-30 00:29:55.681
177850,850654,Private room,Centro,Universidad,11,3.5,2,1.0,24.0,1,40.426226,-3.704615,2014-08-30 00:34:26.714
179440,859310,Private room,Chamberi,Trafalgar,1,5.0,2,1.0,52.0,1,40.43203,-3.699176,2014-08-30 01:31:20.047
183309,877571,Private room,Centro,Justicia,2,4.5,6,1.0,147.0,1,40.423967,-3.69463,2014-08-29 20:55:32.030
183346,877571,Private room,Centro,Justicia,2,5.0,2,1.0,66.0,2,40.423389,-3.694755,2014-08-29 21:55:57.571
183353,877571,Private room,Centro,Justicia,22,4.5,4,1.0,81.0,2,40.422587,-3.693944,2014-08-29 22:06:46.290
184969,887726,Entire home/apt,Salamanca,Guindalera,0,,4,1.0,221.0,2,40.438996,-3.673027,2014-08-29 23:42:27.043
187081,899582,Private room,Salamanca,Guindalera,1,5.0,2,1.0,29.0,1,40.436554,-3.66019,2014-08-30 00:49:39.791
188398,898185,Entire home/apt,Salamanca,Goya,1,5.0,4,1.0,81.0,2,40.422756,-3.674497,2014-08-30 01:28:47.748
188464,901721,Entire home/apt,Centro,Universidad,6,4.5,4,1.0,103.0,1,40.420556,-3.70147,2014-08-29 21:53:58.889
191375,859310,Private room,Chamberi,Trafalgar,6,5.0,2,1.0,52.0,1,40.431753,-3.700661,2014-08-29 23:49:04.347
191661,927343,Entire home/apt,Centro,Sol,74,5.0,4,1.0,111.0,2,40.415157,-3.707311,2014-08-30 00:20:38.585
192057,929957,Private room,Salamanca,Fuente del Berro,4,5.0,1,1.0,59.0,2,40.425271,-3.66664,2014-08-29 22:06:52.925
194441,630482,Entire home/apt,Carabanchel,San Isidro,16,4.5,7,3.0,103.0,1,40.394401,-3.723432,2014-08-29 23:42:45.964
196197,852616,Entire home/apt,Centro,Palacio,59,4.5,4,1.0,96.0,2,40.410881,-3.710976,2014-08-29 23:05:14.817
196336,955812,Entire home/apt,Centro,Palacio,62,5.0,3,1.0,103.0,2,40.41162,-3.709902,2014-08-30 01:31:52.795
198296,967721,Entire home/apt,Centro,Universidad,12,4.5,4,2.0,140.0,2,40.425275,-3.704247,2014-08-29 23:57:36.591
198314,967691,Private room,Chamartin,Hispanoamérica,1,5.0,2,1.0,44.0,2,40.457066,-3.686524,2014-08-30 00:15:33.333
199016,967721,Private room,Centro,Universidad,0,,2,1.0,56.0,1,40.425379,-3.705051,2014-08-29 23:07:48.827
200135,922521,Entire home/apt,Moncloa,El Plantío,0,,7,4.0,575.0,2,40.472776,-3.826623,2014-08-30 00:46:14.795
200258,978841,Entire home/apt,Centro,Embajadores,0,,2,1.0,96.0,3,40.407968,-3.699778,2014-08-29 22:22:39.687
200325,979377,Entire home/apt,Centro,Justicia,6,5.0,3,1.0,88.0,3,40.42471,-3.692487,2014-08-29 23:37:01.826
200494,715596,Entire home/apt,Centro,Embajadores,0,,3,1.0,118.0,3,40.41171,-3.7029,2014-08-29 21:49:14.782
201033,606925,Private room,Centro,Universidad,10,4.5,1,1.0,44.0,1,40.423837,-3.70686,2014-08-29 22:37:14.391
202066,988693,Private room,Centro,Embajadores,44,5.0,2,1.0,59.0,1,40.411022,-3.7005,2014-08-29 22:45:17.342
204570,1004721,Entire home/apt,Centro,Cortes,84,5.0,5,2.0,155.0,4,40.414759,-3.695313,2014-08-29 21:16:21.375
205199,1008659,Entire home/apt,Centro,Universidad,138,5.0,3,1.0,88.0,1,40.420631,-3.705394,2014-08-29 23:47:58.661
206323,1014739,Entire home/apt,Centro,Palacio,47,4.5,8,3.0,258.0,2,40.413314,-3.708062,2014-08-30 01:34:22.899
207275,124972,Private room,Moncloa,Argüelles,3,5.0,1,1.0,37.0,7,40.429733,-3.721176,2014-08-30 00:16:53.896
209373,1031664,Private room,Centro,Embajadores,11,5.0,1,1.0,44.0,1,40.412729,-3.703239,2014-08-30 01:10:20.776
209780,669927,Entire home/apt,Carabanchel,Abrantes,25,4.5,6,3.0,91.0,2,40.379874,-3.732151,2014-08-29 23:20:44.456
211444,1090760,Private room,Hortaleza,Canillas,20,5.0,3,1.0,52.0,1,40.458564,-3.648111,2014-08-30 01:35:28.840
211500,1001719,Entire home/apt,Centro,Sol,16,5.0,5,2.0,146.0,1,40.415907,-3.702472,2014-08-29 21:45:50.820
211507,1091014,Entire home/apt,Centro,Cortes,30,5.0,6,2.0,140.0,5,40.414154,-3.703071,2014-08-29 21:56:24.232
214000,927343,Entire home/apt,Centro,Justicia,49,5.0,6,2.0,125.0,2,40.423334,-3.697054,2014-08-30 01:30:52.436
215885,630482,Entire home/apt,Carabanchel,Opañel,6,4.0,6,3.0,103.0,1,40.392165,-3.723914,2014-08-29 22:41:09.975
215886,165406,Entire home/apt,Centro,Universidad,52,4.5,5,1.0,100.0,2,40.422836,-3.702435,2014-08-29 22:41:54.131
217419,1732442,Entire home/apt,Centro,Embajadores,11,5.0,10,3.0,118.0,2,40.411867,-3.699577,2014-08-29 22:39:30.378
217674,1732442,Entire home/apt,Centro,Palacio,59,5.0,8,2.0,118.0,2,40.415667,-3.709226,2014-08-29 22:38:25.128
218975,1091014,Entire home/apt,Centro,Sol,8,5.0,2,1.0,111.0,5,40.420217,-3.707679,2014-08-29 22:58:14.489
219303,499977,Private room,Centro,Universidad,6,4.0,3,1.0,49.0,1,40.423483,-3.703358,2014-08-30 00:11:36.446
221017,1146227,Entire home/apt,Centro,Cortes,6,4.5,6,2.0,177.0,7,40.41352,-3.699303,2014-08-29 22:52:04.300
222076,596469,Entire home/apt,Salamanca,Goya,1,4.5,4,1.0,147.0,7,40.426704,-3.673122,2014-08-29 23:28:08.866
225462,1174648,Private room,Centro,Cortes,64,4.5,2,1.0,44.0,1,40.415175,-3.699796,2014-08-30 00:29:37.346
225856,1177127,Private room,Salamanca,Lista,1,4.5,2,1.0,87.0,7,40.436219,-3.678074,2014-08-29 22:19:25.204
226336,1179955,Private room,Centro,Cortes,7,5.0,16,1.0,74.0,3,40.415381,-3.694485,2014-08-29 21:27:55.349
226898,1183782,Entire home/apt,Centro,Justicia,24,5.0,4,1.0,96.0,2,40.422203,-3.694621,2014-08-29 22:45:31.948
227359,361930,Entire home/apt,Chamberi,Arapiles,53,4.5,4,1.0,96.0,2,40.434328,-3.70474,2014-08-29 21:25:34.274
229664,1130651,Entire home/apt,Centro,Embajadores,155,4.5,3,1.0,66.0,1,40.408813,-3.700918,2014-08-29 21:28:02.415
231035,1207979,Entire home/apt,Chamartin,El Viso,6,4.5,8,3.0,118.0,2,40.447339,-3.68952,2014-08-29 23:27:10.886
231429,1209982,Private room,Ciudad Lineal,San Juan Bautista,5,5.0,1,1.0,50.0,1,40.451185,-3.656165,2014-08-29 20:46:02.698
233011,1146227,Entire home/apt,Centro,Embajadores,9,4.5,4,1.0,86.0,2,40.412378,-3.7006,2014-08-29 21:56:48.326
236468,1215471,Entire home/apt,Centro,Embajadores,69,4.5,2,1.0,81.0,1,40.410083,-3.696826,2014-08-30 00:27:57.902
236557,1001719,Entire home/apt,Centro,Sol,10,4.5,4,1.0,147.0,3,40.418061,-3.707811,2014-08-29 20:55:21.160
237840,1246971,Private room,Centro,Justicia,0,,2,1.0,72.0,3,40.425449,-3.699952,2014-08-29 20:58:38.841
