room_id,host_id,room_type,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,price,minstay,latitude,longitude,last_modified
18628,71597,Entire home/apt,Centro,Justicia,23,4.5,2,0.0,72.0,5.0,40.424715,-3.698638,2015-02-21 04:31:03.022
19864,74966,Entire home/apt,Centro,Palacio,13,5.0,2,,88.0,14.0,40.414879,-3.708782,2015-02-21 03:41:31.881
21512,82175,Entire home/apt,Moncloa,Argüelles,9,4.0,2,1.0,66.0,2.0,40.42492,-3.713446,2015-02-21 00:52:01.135
21546,82175,Entire home/apt,Ciudad Lineal,San Pascual,4,3.5,3,2.0,62.0,7.0,40.440557,-3.654823,2015-02-21 01:32:25.420
21548,82175,Entire home/apt,Moncloa,Casa de Campo,0,,4,1.0,81.0,1.0,40.431027,-3.724586,2015-02-21 01:35:19.022
22736,82175,Entire home/apt,Chamberi,Rios Rosas,0,,4,0.0,66.0,,40.441415,-3.695927,2015-02-21 04:45:53.900
23021,82175,Entire home/apt,Moncloa,Argüelles,17,4.0,10,4.0,131.0,2.0,40.423417,-3.712456,2015-02-21 05:20:21.059
24805,101471,Entire home/apt,Centro,Universidad,1,5.0,3,1.0,73.0,5.0,40.422022,-3.703954,2015-02-21 05:10:12.159
24836,101653,Entire home/apt,Centro,Justicia,13,5.0,4,1.0,146.0,4.0,40.419989,-3.697614,2015-02-21 00:47:24.787
26571,112866,Private room,Fuencarral,Peñagrande,0,,1,1.0,50.0,3.0,40.482185,-3.725684,2015-02-21 04:39:37.827
26816,114340,Entire home/apt,Arganzuela,Legazpi,7,5.0,3,2.0,183.0,3.0,40.391665,-3.688685,2015-02-21 04:26:22.005
26823,114340,Private room,Arganzuela,Legazpi,10,4.0,2,1.0,73.0,2.0,40.391161,-3.688234,2015-02-21 04:34:15.224
26825,114340,Private room,Arganzuela,Legazpi,25,4.5,1,1.0,29.0,2.0,40.389877,-3.688883,2015-02-21 04:37:37.833
30320,130907,Entire home/apt,Centro,Sol,64,4.5,2,1.0,83.0,1.0,40.415525,-3.703459,2015-02-21 02:57:09.849
30354,7538904,Private room,Salamanca,Guindalera,6,5.0,1,1.0,44.0,4.0,40.437893,-3.666563,2015-02-21 03:35:39.585
30924,132736,Private room,San Blas,Rejas,57,5.0,2,1.0,51.0,1.0,40.445084,-3.591501,2015-02-21 04:41:17.850
33029,143120,Private room,Tetuan,Almenara,0,,1,1.0,64.0,1.0,40.467806,-3.695708,2015-02-21 00:48:49.504
34801,84759,Private room,Tetuan,Bellas Vistas,4,4.0,4,1.0,58.0,1.0,40.45253,-3.707486,2015-02-21 05:25:56.658
35146,141962,Entire home/apt,Chamberi,Trafalgar,8,5.0,5,2.0,132.0,3.0,40.434378,-3.700976,2015-02-21 02:10:05.821
36583,157422,Private room,Salamanca,Lista,0,,1,1.0,210.0,1.0,40.429677,-3.670971,2015-02-21 05:12:48.215
38547,165406,Entire home/apt,Centro,Justicia,92,4.5,4,2.0,103.0,2.0,40.42316,-3.698763,2015-02-21 03:36:28.066
37716,162299,Private room,Centro,Embajadores,0,,1,1.0,202.0,1.0,40.408207,-3.702462,2015-02-21 02:22:25.202
40718,175752,Entire home/apt,Centro,Justicia,40,4.5,3,1.0,76.0,3.0,40.419778,-3.697299,2015-02-21 01:00:14.893
40916,130907,Entire home/apt,Centro,Universidad,13,4.5,3,1.0,124.0,1.0,40.420961,-3.70428,2015-02-21 04:50:15.741
42526,185715,Entire home/apt,Centro,Universidad,25,5.0,6,3.0,256.0,3.0,40.426124,-3.70673,2015-02-21 01:18:50.502
42724,84759,Private room,Tetuan,Bellas Vistas,20,4.5,2,1.0,51.0,1.0,40.450228,-3.70753,2015-02-21 05:09:15.672
45807,82175,Entire home/apt,Arganzuela,Acacias,4,5.0,4,1.0,88.0,1.0,40.400826,-3.707061,2015-02-21 05:23:23.922
54790,165406,Entire home/apt,Centro,Embajadores,90,4.0,4,2.0,66.0,2.0,40.411907,-3.702294,2015-02-21 00:50:27.098
54799,165406,Entire home/apt,Centro,Embajadores,74,4.5,7,2.0,95.0,2.0,40.413438,-3.706779,2015-02-21 01:01:35.087
55083,165406,Entire home/apt,Centro,Universidad,53,4.0,4,1.0,95.0,2.0,40.422827,-3.70267,2015-02-21 01:34:32.841
57660,82175,Entire home/apt,Moncloa,Argüelles,4,4.5,5,1.0,95.0,1.0,40.430334,-3.717796,2015-02-21 01:53:58.879
59923,288380,Private room,Centro,Palacio,3,5.0,1,1.0,51.0,1.0,40.419711,-3.712556,2015-02-21 01:06:46.360
62423,303845,Entire home/apt,Centro,Justicia,0,,2,1.0,124.0,4.0,40.4208,-3.698775,2015-02-21 04:54:18.326
64074,310331,Private room,Chamartin,Hispanoamérica,0,,1,1.0,51.0,1.0,40.457638,-3.672345,2015-02-21 02:10:47.426
64131,313365,Private room,Fuencarral,Peñagrande,1,5.0,2,1.0,29.0,2.0,40.484092,-3.722569,2015-02-21 03:19:10.073
69496,348404,Entire home/apt,Centro,Embajadores,53,4.5,4,2.0,81.0,3.0,40.411354,-3.705743,2015-02-21 03:05:48.477
70059,353616,Entire home/apt,Centro,Universidad,12,4.5,2,1.0,83.0,3.0,40.423645,-3.708894,2015-02-21 04:03:28.441
70310,353738,Entire home/apt,Centro,Universidad,3,4.5,4,1.0,86.0,3.0,40.423214,-3.701428,2015-02-21 03:57:03.897
70311,353738,Entire home/apt,Centro,Universidad,6,4.0,6,2.0,103.0,3.0,40.420742,-3.703682,2015-02-21 03:57:59.252
70312,353738,Entire home/apt,Centro,Universidad,17,4.0,4,1.0,73.0,3.0,40.421047,-3.703294,2015-02-21 03:59:28.932
70313,353738,Entire home/apt,Centro,Universidad,16,4.0,4,1.0,73.0,3.0,40.420378,-3.703704,2015-02-21 04:00:54.392
70314,353738,Entire home/apt,Centro,Universidad,3,4.5,5,1.0,88.0,3.0,40.420817,-3.703718,2015-02-21 04:02:15.837
70315,353738,Entire home/apt,Centro,Palacio,2,3.5,4,2.0,89.0,3.0,40.421377,-3.711006,2015-02-21 04:03:30.067
70316,353738,Entire home/apt,Centro,Palacio,0,,6,1.0,95.0,3.0,40.421107,-3.710104,2015-02-21 04:04:48.573
70364,165406,Entire home/apt,Centro,Cortes,77,4.5,4,2.0,110.0,2.0,40.411749,-3.697079,2015-02-21 04:59:19.798
71791,368907,Entire home/apt,Chamberi,Arapiles,1,5.0,6,3.0,195.0,3.0,40.433592,-3.706873,2015-02-21 02:55:50.944
72150,364585,Entire home/apt,Centro,Embajadores,10,4.5,9,3.0,110.0,2.0,40.411192,-3.704699,2015-02-21 04:51:58.317
72937,378073,Entire home/apt,Centro,Sol,0,,4,1.0,146.0,3.0,40.415066,-3.703358,2015-02-21 05:15:05.995
72950,378073,Entire home/apt,Centro,Sol,5,4.0,4,1.0,139.0,3.0,40.416374,-3.703055,2015-02-21 05:31:43.843
72955,378073,Entire home/apt,Centro,Cortes,1,5.0,4,1.0,131.0,3.0,40.411387,-3.694085,2015-02-21 05:37:49.241
72970,379622,Entire home/apt,Centro,Palacio,5,4.5,6,3.0,190.0,14.0,40.416491,-3.711016,2015-02-21 00:54:20.924
74160,165406,Entire home/apt,Salamanca,Goya,49,4.0,6,2.0,101.0,2.0,40.425123,-3.679448,2015-02-21 04:09:06.830
75609,401552,Entire home/apt,Centro,Embajadores,13,5.0,3,1.0,82.0,3.0,40.407433,-3.697194,2015-02-21 02:28:14.130
76617,368907,Entire home/apt,Centro,Universidad,6,5.0,5,1.0,149.0,3.0,40.427913,-3.709993,2015-02-21 02:08:00.586
76959,90977,Entire home/apt,Centro,Embajadores,71,4.5,3,1.0,73.0,4.0,40.411856,-3.706176,2015-02-21 03:49:23.963
82481,448981,Entire home/apt,Salamanca,Recoletos,65,5.0,2,1.0,88.0,3.0,40.423152,-3.682789,2015-02-21 01:41:10.198
82490,368907,Entire home/apt,Centro,Embajadores,2,4.5,4,2.0,114.0,6.0,40.411223,-3.698905,2015-02-21 01:50:50.175
84719,259229,Entire home/apt,Centro,Embajadores,119,4.5,3,1.0,57.0,2.0,40.408645,-3.705345,2015-02-21 05:22:54.334
86042,364585,Entire home/apt,Centro,Embajadores,29,4.5,6,3.0,132.0,2.0,40.408936,-3.69766,2015-02-21 01:14:51.887
89954,487095,Entire home/apt,Centro,Palacio,39,5.0,6,2.0,117.0,3.0,40.412176,-3.713691,2015-02-21 02:39:00.704
92920,495849,Private room,Centro,Justicia,46,5.0,2,1.0,73.0,2.0,40.424218,-3.695385,2015-02-21 05:34:49.291
93100,499977,Private room,Centro,Universidad,314,4.5,3,1.0,42.0,1.0,40.424618,-3.703524,2015-02-21 04:05:11.818
96072,510570,Private room,Tetuan,Cuatro Caminos,57,4.5,2,1.0,29.0,1.0,40.453348,-3.69929,2015-02-21 02:07:10.654
96807,513331,Private room,Puente de Vallecas,Palomeras Bajas,58,4.5,2,1.0,40.0,3.0,40.383175,-3.655651,2015-02-21 01:29:17.708
97560,516112,Private room,Usera,Almendrales,18,4.5,2,1.0,35.0,1.0,40.383113,-3.703623,2015-02-21 01:12:33.980
100845,515359,Private room,Centro,Justicia,0,,5,1.0,110.0,1.0,40.423962,-3.697699,2015-02-21 05:20:45.952
101507,5795235,Entire home/apt,Centro,Embajadores,16,5.0,4,1.0,81.0,2.0,40.408581,-3.703013,2015-02-21 03:18:45.343
102040,533936,Private room,Ciudad Lineal,Pueblo Nuevo,0,,1,1.0,51.0,1.0,40.433312,-3.64355,2015-02-21 03:41:48.085
102082,534128,Entire home/apt,Centro,Justicia,8,4.5,4,1.0,177.0,3.0,40.428395,-3.701602,2015-02-21 04:28:39.690
102091,534128,Entire home/apt,Chamberi,Trafalgar,5,4.5,6,2.0,216.0,3.0,40.431583,-3.700711,2015-02-21 04:39:56.767
102194,534515,Entire home/apt,Centro,Justicia,6,5.0,4,2.0,130.0,3.0,40.421526,-3.699231,2015-02-21 01:42:04.677
102637,536302,Private room,Retiro,Jerónimos,0,,1,1.0,37.0,1.0,40.407418,-3.680478,2015-02-21 05:20:50.513
103541,361930,Entire home/apt,Chamberi,Almagro,64,4.5,4,2.0,103.0,2.0,40.437606,-3.698017,2015-02-21 03:03:01.380
107993,559102,Entire home/apt,Centro,Embajadores,13,4.5,4,2.0,80.0,1.0,40.408902,-3.698047,2015-02-21 04:56:33.957
109369,564773,Private room,Fuencarral,Pilar,0,,1,1.0,66.0,2.0,40.483128,-3.710169,2015-02-21 01:50:19.822
112650,574498,Entire home/apt,Centro,Universidad,0,,5,3.0,66.0,2.0,40.427074,-3.706984,2015-02-21 00:54:55.854
114854,361930,Entire home/apt,Chamberi,Rios Rosas,19,4.5,4,1.0,103.0,2.0,40.438254,-3.693876,2015-02-21 03:57:37.089
115429,584351,Entire home/apt,Salamanca,Goya,10,4.5,4,1.0,110.0,5.0,40.422122,-3.67841,2015-02-21 05:10:39.081
115430,584351,Entire home/apt,Chamberi,Trafalgar,11,4.5,3,1.0,88.0,3.0,40.431585,-3.702103,2015-02-21 05:11:47.566
116366,587980,Private room,Chamberi,Trafalgar,0,,1,1.0,73.0,12.0,40.429086,-3.701689,2015-02-21 03:31:09.166
117919,557423,Entire home/apt,Centro,Embajadores,172,5.0,5,1.0,83.0,3.0,40.407434,-3.698282,2015-02-21 03:49:59.341
119389,378073,Entire home/apt,Centro,Palacio,29,4.5,4,2.0,146.0,3.0,40.409578,-3.710425,2015-02-21 02:33:32.843
120762,606925,Private room,Centro,Universidad,126,4.5,2,1.0,37.0,2.0,40.423814,-3.705707,2015-02-21 04:20:15.429
123864,605612,Entire home/apt,Centro,Embajadores,202,4.5,3,1.0,58.0,1.0,40.411135,-3.707963,2015-02-21 04:55:15.563
126712,628336,Private room,Villa de Vallecas,Casco Histórico de Vallecas,0,,1,1.0,117.0,1.0,40.367943,-3.599276,2015-02-21 05:35:24.322
127819,632589,Entire home/apt,Centro,Sol,6,5.0,8,2.0,264.0,3.0,40.415594,-3.703222,2015-02-21 02:11:52.294
129580,165406,Entire home/apt,Centro,Embajadores,81,4.0,4,1.0,81.0,2.0,40.412895,-3.70078,2015-02-21 01:35:57.165
132428,650803,Private room,Centro,Cortes,0,,1,1.0,37.0,4.0,40.411552,-3.696647,2015-02-21 02:11:53.340
134755,661103,Private room,Ciudad Lineal,Quintana,1,,4,1.0,37.0,1.0,40.435376,-3.648277,2015-02-21 02:39:51.459
135151,662815,Private room,Centro,Embajadores,0,,1,1.0,73.0,2.0,40.408147,-3.702535,2015-02-21 05:22:28.188
136048,75744,Entire home/apt,Centro,Justicia,76,4.0,2,1.0,66.0,4.0,40.427998,-3.700422,2015-02-21 02:56:47.099
136058,666482,Private room,Villaverde,Los Angeles,26,5.0,1,1.0,32.0,1.0,40.357354,-3.69634,2015-02-21 03:08:01.461
138805,677509,Private room,Puente de Vallecas,Entrevías,6,5.0,1,1.0,37.0,1.0,40.37718,-3.671203,2015-02-21 01:44:46.470
140243,681744,Private room,Centro,Universidad,9,4.0,3,1.0,37.0,1.0,40.424224,-3.706257,2015-02-21 04:48:43.533
140459,681744,Private room,Centro,Universidad,2,4.0,4,1.0,37.0,1.0,40.423792,-3.706716,2015-02-21 04:03:33.616
142630,692598,Private room,Retiro,Jerónimos,44,5.0,2,1.0,59.0,2.0,40.411534,-3.690685,2015-02-21 01:27:04.967
145284,703830,Entire home/apt,Carabanchel,Buenavista,0,,3,1.0,88.0,2.0,40.372666,-3.726149,2015-02-21 03:19:24.119
145289,703749,Private room,Arganzuela,Acacias,8,4.5,2,1.0,59.0,2.0,40.399519,-3.705275,2015-02-21 03:25:19.292
150123,723539,Entire home/apt,Centro,Embajadores,0,,2,1.0,132.0,4.0,40.40672,-3.701159,2015-02-21 02:50:57.088
150726,703945,Entire home/apt,Retiro,Jerónimos,12,5.0,3,2.0,102.0,2.0,40.409993,-3.678017,2015-02-21 04:33:31.954
154224,740087,Entire home/apt,Centro,Cortes,9,4.0,4,1.0,110.0,2.0,40.414932,-3.701047,2015-02-21 02:56:59.540
158950,762793,Entire home/apt,Centro,Embajadores,2,5.0,2,0.0,58.0,2.0,40.407805,-3.703254,2015-02-21 05:11:24.189
159896,766538,Private room,Latina,Puerta del Angel,3,5.0,2,1.0,57.0,1.0,40.412637,-3.725659,2015-02-21 03:41:44.203
162021,82175,Private room,Moncloa,Argüelles,0,,2,1.0,131.0,1.0,40.429187,-3.717902,2015-02-21 05:10:26.089
166564,793429,Entire home/apt,Centro,Embajadores,22,4.5,2,1.0,100.0,3.0,40.412928,-3.701026,2015-02-21 03:55:24.277
168725,804280,Private room,Arganzuela,Acacias,20,4.5,2,1.0,32.0,2.0,40.398561,-3.708531,2015-02-21 01:08:55.532
169325,805726,Private room,Latina,Puerta del Angel,30,4.0,6,1.0,29.0,2.0,40.409154,-3.724158,2015-02-21 02:53:40.535
169719,805726,Private room,Centro,Cortes,39,4.0,6,1.0,29.0,2.0,40.415153,-3.700027,2015-02-21 05:33:46.315
169753,809083,Private room,Centro,Palacio,141,5.0,2,1.0,41.0,3.0,40.421534,-3.709087,2015-02-21 01:14:05.766
169766,806256,Entire home/apt,Centro,Embajadores,12,5.0,3,2.0,66.0,2.0,40.405648,-3.702305,2015-02-21 01:27:49.723
170750,814490,Entire home/apt,Centro,Universidad,110,4.5,7,2.0,117.0,,40.424808,-3.703737,2015-02-21 05:41:43.393
171612,368907,Entire home/apt,Centro,Universidad,0,,6,1.0,149.0,3.0,40.420515,-3.702197,2015-02-21 02:32:28.239
172079,366314,Private room,Centro,Embajadores,8,4.5,1,1.0,41.0,1.0,40.407272,-3.708201,2015-02-21 01:39:24.069
172348,584351,Entire home/apt,San Blas,Salvador,2,4.0,4,2.0,110.0,3.0,40.445746,-3.638008,2015-02-21 01:53:45.211
176436,843769,Entire home/apt,Centro,Cortes,10,5.0,4,2.0,264.0,3.0,40.414107,-3.702861,2015-02-21 01:44:26.735
176827,845399,Private room,Centro,Universidad,88,4.0,7,1.0,32.0,1.0,40.423422,-3.704874,2015-02-21 04:21:10.963
177500,596469,Entire home/apt,Centro,Universidad,2,5.0,2,1.0,103.0,3.0,40.427618,-3.703231,2015-02-21 02:32:29.907
177846,850654,Private room,Centro,Universidad,10,4.5,2,1.0,32.0,1.0,40.424453,-3.70532,2015-02-21 04:15:50.937
177850,850654,Private room,Centro,Universidad,17,4.0,2,1.0,23.0,1.0,40.426226,-3.704615,2015-02-21 04:20:10.508
179440,859310,Private room,Chamberi,Trafalgar,3,4.5,2,1.0,51.0,1.0,40.432,-3.6992,2015-02-21 05:24:52.101
183309,877571,Private room,Centro,Justicia,3,3.0,6,1.0,146.0,1.0,40.423967,-3.69463,2015-02-21 00:59:28.542
183353,877571,Private room,Centro,Justicia,25,4.5,4,1.0,81.0,1.0,40.422587,-3.693944,2015-02-21 01:50:27.059
187081,899582,Private room,Salamanca,Guindalera,9,4.5,2,1.0,29.0,1.0,40.436554,-3.66019,2015-02-21 04:37:55.425
188398,898185,Entire home/apt,Salamanca,Goya,11,4.5,4,1.0,80.0,2.0,40.422592,-3.674455,2015-02-21 05:22:14.934
191375,859310,Private room,Chamberi,Trafalgar,8,5.0,2,1.0,51.0,1.0,40.431753,-3.700661,2015-02-21 03:32:50.721
191661,927343,Entire home/apt,Centro,Sol,75,5.0,4,1.0,110.0,3.0,40.415157,-3.707311,2015-02-21 04:06:54.995
196197,852616,Entire home/apt,Centro,Palacio,64,4.5,4,1.0,95.0,2.0,40.410881,-3.710976,2015-02-21 02:43:31.356
196336,955812,Entire home/apt,Centro,Palacio,83,5.0,3,1.0,102.0,,40.411723,-3.709897,2015-02-21 05:25:16.931
198296,967721,Entire home/apt,Centro,Universidad,14,4.5,4,2.0,132.0,2.0,40.425275,-3.704247,2015-02-21 03:41:07.308
198314,967691,Private room,Chamartin,Hispanoamérica,5,5.0,2,1.0,53.0,2.0,40.457066,-3.686507,2015-02-21 04:02:14.010
199016,967721,Private room,Centro,Universidad,0,,2,1.0,44.0,2.0,40.425379,-3.705051,2015-02-21 02:46:32.841
200494,715596,Entire home/apt,Centro,Embajadores,2,4.5,3,1.0,110.0,3.0,40.41171,-3.7029,2015-02-21 01:37:28.075
201033,606925,Private room,Centro,Universidad,18,4.5,1,1.0,44.0,1.0,40.423837,-3.70686,2015-02-21 02:07:44.666
202066,988693,Private room,Centro,Embajadores,46,5.0,2,1.0,51.0,1.0,40.411022,-3.7005,2015-02-21 02:18:42.561
204570,1004721,Entire home/apt,Centro,Cortes,88,5.0,5,2.0,154.0,5.0,40.414759,-3.695313,2015-02-21 01:14:36.698
205199,1008659,Entire home/apt,Centro,Universidad,161,5.0,3,1.0,117.0,1.0,40.420631,-3.705394,2015-02-21 03:31:31.681
206323,1014739,Entire home/apt,Centro,Palacio,47,4.5,8,3.0,256.0,2.0,40.413314,-3.708062,2015-02-21 05:28:13.870
209373,1031664,Private room,Centro,Embajadores,12,5.0,1,1.0,44.0,7.0,40.412729,-3.703239,2015-02-21 05:00:24.057
209780,669927,Entire home/apt,Carabanchel,Abrantes,32,4.5,6,3.0,86.0,2.0,40.379874,-3.732151,2015-02-21 03:01:31.233
211444,1090760,Private room,Hortaleza,Canillas,26,5.0,2,1.0,58.0,2.0,40.458564,-3.648111,2015-02-21 05:29:50.613
211500,1001719,Entire home/apt,Centro,Sol,18,5.0,5,2.0,145.0,1.0,40.415907,-3.702472,2015-02-21 01:35:13.578
211507,1091014,Entire home/apt,Centro,Cortes,30,5.0,6,2.0,139.0,5.0,40.414154,-3.703071,2015-02-21 01:42:42.864
214000,927343,Entire home/apt,Centro,Justicia,62,5.0,6,2.0,124.0,2.0,40.423334,-3.697054,2015-02-21 05:24:18.613
215886,165406,Entire home/apt,Centro,Universidad,62,4.5,5,1.0,100.0,2.0,40.422836,-3.702435,2015-02-21 02:14:42.888
216169,907266,Entire home/apt,Centro,Universidad,36,5.0,2,1.0,161.0,2.0,40.422415,-3.704018,2015-02-21 02:47:40.677
217419,1732442,Entire home/apt,Centro,Embajadores,14,5.0,10,3.0,117.0,2.0,40.412061,-3.699618,2015-02-21 02:11:12.813
217674,1732442,Entire home/apt,Centro,Sol,73,5.0,8,2.0,176.0,2.0,40.415995,-3.708514,2015-02-21 02:09:30.225
219303,499977,Private room,Centro,Universidad,25,4.0,3,1.0,48.0,1.0,40.423483,-3.703358,2015-02-21 03:58:17.485
221017,1146227,Entire home/apt,Centro,Cortes,10,4.0,6,2.0,176.0,7.0,40.41352,-3.699303,2015-02-21 02:28:27.429
222076,596469,Entire home/apt,Salamanca,Goya,1,4.5,4,1.0,146.0,7.0,40.426704,-3.673122,2015-02-21 03:10:43.910
222411,1091014,Entire home/apt,Centro,Embajadores,19,4.5,4,1.0,139.0,5.0,40.411303,-3.707843,2015-02-21 04:39:36.440
225462,1174648,Private room,Centro,Cortes,66,4.5,2,1.0,44.0,1.0,40.415175,-3.699796,2015-02-21 04:15:33.145
225489,1172225,Private room,Chamberi,Arapiles,13,5.0,1,1.0,29.0,3.0,40.434231,-3.707031,2015-02-21 04:47:08.160
225856,1177127,Private room,Salamanca,Lista,1,4.5,2,1.0,95.0,7.0,40.436219,-3.678074,2015-02-21 01:57:50.990
226898,1183782,Entire home/apt,Centro,Justicia,42,5.0,3,1.0,95.0,2.0,40.425827,-3.696669,2015-02-21 02:19:19.817
227359,361930,Entire home/apt,Chamberi,Arapiles,59,4.5,4,1.0,95.0,2.0,40.434328,-3.70474,2015-02-21 01:19:39.791
229664,1130651,Entire home/apt,Centro,Embajadores,194,4.5,3,1.0,73.0,3.0,40.408813,-3.700918,2015-02-21 01:21:32.302
231035,1207979,Entire home/apt,Chamartin,El Viso,14,4.5,8,3.0,103.0,2.0,40.447339,-3.68952,2015-02-21 03:09:44.472
231429,1209982,Private room,Ciudad Lineal,San Juan Bautista,7,5.0,1,1.0,58.0,1.0,40.451185,-3.656165,2015-02-21 00:48:53.358
233011,1146227,Entire home/apt,Centro,Embajadores,14,4.5,4,1.0,72.0,2.0,40.412378,-3.7006,2015-02-21 01:43:15.620
236468,1215471,Entire home/apt,Centro,Embajadores,78,4.5,2,1.0,80.0,1.0,40.410083,-3.696826,2015-02-21 04:13:46.078
236557,1001719,Entire home/apt,Centro,Sol,13,5.0,4,1.0,146.0,3.0,40.418061,-3.707811,2015-02-21 00:59:15.443
239259,165406,Entire home/apt,Centro,Cortes,47,4.0,7,2.0,95.0,2.0,40.41182,-3.695388,2015-02-21 03:45:23.617
240130,288380,Private room,Centro,Palacio,1,5.0,1,1.0,51.0,1.0,40.420577,-3.710671,2015-02-21 00:44:56.355
245026,811074,Private room,Centro,Cortes,0,,2,1.0,116.0,5.0,40.414334,-3.695162,2015-02-21 01:23:08.990
249107,1305190,Private room,Fuencarral,Peñagrande,0,,4,1.0,48.0,2.0,40.47997,-3.725989,2015-02-21 01:06:34.266
252122,1322900,Entire home/apt,Centro,Palacio,84,4.5,4,1.0,86.0,2.0,40.42238,-3.709878,2015-02-21 04:58:05.963
256004,1732442,Entire home/apt,Centro,Palacio,52,4.5,10,3.0,117.0,2.0,40.414709,-3.708588,2015-02-21 00:47:58.487
256842,1351231,Entire home/apt,Latina,Aluche,25,4.5,5,2.0,110.0,3.0,40.385827,-3.750707,2015-02-21 02:10:38.539
257303,1354079,Private room,Arganzuela,Imperial,2,5.0,2,1.0,73.0,2.0,40.412968,-3.721507,2015-02-21 01:11:52.078
258713,1359945,Entire home/apt,Arganzuela,Chopera,8,4.5,3,1.0,73.0,5.0,40.395696,-3.699058,2015-02-21 03:43:06.346
258721,1359945,Private room,Centro,Embajadores,61,5.0,2,1.0,73.0,1.0,40.409413,-3.70645,2015-02-21 03:52:27.251
259136,584351,Entire home/apt,Centro,Justicia,44,4.5,2,1.0,95.0,3.0,40.42024,-3.697468,2015-02-21 01:58:27.265
259249,814490,Entire home/apt,Centro,Universidad,43,4.5,5,2.0,59.0,2.0,40.42586,-3.710491,2015-02-21 04:10:48.716
260656,1367452,Entire home/apt,Centro,Embajadores,16,5.0,4,1.0,82.0,2.0,40.408141,-3.701711,2015-02-21 01:40:57.883
260951,1351865,Entire home/apt,Hortaleza,Valdefuentes,30,4.5,6,4.0,139.0,2.0,40.470877,-3.628657,2015-02-21 02:27:00.324
261878,1373873,Entire home/apt,Centro,Universidad,112,5.0,2,1.0,79.0,1.0,40.423249,-3.701833,2015-02-21 05:33:10.570
261959,1374415,Private room,Tetuan,Berruguete,17,4.5,1,1.0,35.0,2.0,40.455095,-3.702863,2015-02-21 02:06:43.967
263748,1351865,Entire home/apt,Hortaleza,Valdefuentes,12,5.0,4,1.0,63.0,3.0,40.473042,-3.630743,2015-02-21 02:02:18.394
265962,1394995,Entire home/apt,Salamanca,Guindalera,4,4.0,4,2.0,80.0,7.0,40.438252,-3.670648,2015-02-21 05:15:57.089
268275,1406073,Entire home/apt,Centro,Embajadores,25,4.5,4,1.0,95.0,3.0,40.411976,-3.703208,2015-02-21 05:28:05.198
268617,677509,Private room,Puente de Vallecas,Entrevías,8,5.0,2,1.0,59.0,1.0,40.378071,-3.671573,2015-02-21 02:07:47.814
270618,1410220,Entire home/apt,Centro,Palacio,1,5.0,2,1.0,161.0,1.0,40.412395,-3.709739,2015-02-21 01:14:40.138
272233,1424863,Entire home/apt,Centro,Palacio,64,5.0,2,1.0,100.0,2.0,40.417582,-3.710011,2015-02-21 02:47:32.787
272279,1425071,Entire home/apt,Centro,Embajadores,97,5.0,4,1.0,97.0,3.0,40.408722,-3.708862,2015-02-21 03:39:59.977
273270,1429550,Entire home/apt,Centro,Embajadores,9,4.5,4,2.0,94.0,2.0,40.412746,-3.70339,2015-02-21 03:03:26.433
275414,1439551,Shared room,Latina,Campamento,0,,2,1.0,51.0,1.0,40.39791,-3.774091,2015-02-21 04:52:06.898
275827,1408525,Entire home/apt,Centro,Sol,5,3.5,2,,95.0,3.0,40.414377,-3.706883,2015-02-21 03:00:36.239
277026,536063,Entire home/apt,Arganzuela,Palos de Moguer,84,4.5,6,2.0,117.0,4.0,40.400803,-3.694155,2015-02-21 01:22:49.524
280733,596469,Entire home/apt,Centro,Palacio,2,5.0,4,1.0,132.0,3.0,40.422342,-3.709556,2015-02-21 03:47:36.063
282113,1470367,Private room,Centro,Palacio,73,4.5,2,1.0,59.0,1.0,40.420415,-3.709915,2015-02-21 00:43:13.116
282195,740087,Entire home/apt,Centro,Cortes,1,,4,1.0,132.0,2.0,40.413665,-3.700706,2015-02-21 02:20:46.267
282196,740087,Entire home/apt,Centro,Embajadores,5,5.0,4,1.0,132.0,2.0,40.41285,-3.701292,2015-02-21 02:21:55.206
282715,1473247,Entire home/apt,Salamanca,Recoletos,15,4.5,3,2.0,293.0,2.0,40.426876,-3.6852,2015-02-21 02:30:43.547
286550,368907,Entire home/apt,Centro,Justicia,8,4.5,7,3.0,166.0,3.0,40.425401,-3.696617,2015-02-21 02:25:03.535
287298,1494610,Entire home/apt,Centro,Embajadores,1,5.0,4,2.0,103.0,3.0,40.409473,-3.699026,2015-02-21 02:00:08.969
287660,1496188,Private room,Centro,Universidad,11,5.0,3,1.0,44.0,1.0,40.425553,-3.710867,2015-02-21 04:05:09.120
287757,1496518,Private room,Centro,Embajadores,14,5.0,2,1.0,54.0,2.0,40.410158,-3.704415,2015-02-21 00:58:56.953
289555,901218,Private room,Centro,Cortes,73,4.5,8,1.0,38.0,1.0,40.417489,-3.698162,2015-02-21 01:06:04.549
290420,805726,Private room,Latina,Puerta del Angel,25,4.5,6,1.0,29.0,2.0,40.411361,-3.724564,2015-02-21 03:01:45.166
291266,1408525,Entire home/apt,Moncloa,Argüelles,4,3.0,3,1.0,110.0,3.0,40.425032,-3.713599,2015-02-21 04:28:29.933
292847,1337527,Entire home/apt,Centro,Embajadores,5,3.5,2,1.0,73.0,2.0,40.409086,-3.698671,2015-02-21 05:23:08.110
