room_id,host_id,room_type,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,price,minstay,latitude,longitude,last_modified
13896957,82340484,Shared room,Fuencarral,La Paz,0,0.0,2,1.0,44.0,,40.485765,-3.700256,2017-03-12 21:38:54.664817
15700888,101337575,Shared room,Moncloa,Argüelles,2,0.0,3,1.0,49.0,,40.426884,-3.715255,2017-03-12 21:38:54.556574
13478997,77161262,Shared room,Centro,Embajadores,0,0.0,1,1.0,55.0,,40.409591,-3.69818,2017-03-12 21:38:54.436610
17507648,2836194,Shared room,Centro,Embajadores,0,0.0,2,1.0,46.0,,40.409365,-3.702223,2017-03-12 21:38:54.329011
12953620,58516639,Shared room,Chamberi,Gaztambide,1,0.0,1,1.0,55.0,,40.431729,-3.712999,2017-03-12 21:38:54.226169
970890,6363695,Shared room,Centro,Universidad,12,5.0,2,1.0,49.0,,40.425147,-3.711381,2017-03-12 21:38:54.109236
17489976,2189007,Shared room,Centro,Embajadores,0,0.0,2,1.0,42.0,,40.410002,-3.701596,2017-03-12 21:38:54.002507
15416800,6985578,Shared room,Centro,Embajadores,3,5.0,3,1.0,55.0,,40.408781,-3.697356,2017-03-12 21:38:53.895365
16894877,9053879,Shared room,Centro,Embajadores,3,5.0,2,1.0,49.0,,40.406411,-3.699382,2017-03-12 21:38:53.784225
12824817,8879142,Shared room,Ciudad Lineal,Costillares,2,0.0,2,1.0,29.0,,40.484122,-3.669493,2017-03-12 21:38:52.073884
17317622,116874922,Shared room,Hortaleza,Canillas,0,0.0,1,1.0,11.0,,40.463022,-3.631404,2017-03-12 21:38:51.968001
745459,3591751,Shared room,Arganzuela,Acacias,17,4.5,2,1.0,37.0,,40.403325,-3.705565,2017-03-12 21:38:51.861472
16656383,97914995,Shared room,Centro,Palacio,1,0.0,16,1.0,16.0,,40.413546,-3.714366,2017-03-12 21:38:51.746911
14061933,55650301,Shared room,Centro,Embajadores,8,3.5,10,1.0,19.0,,40.411199,-3.703326,2017-03-12 21:38:51.638686
2143824,10940437,Shared room,Centro,Sol,69,4.5,10,1.0,22.0,,40.414611,-3.708056,2017-03-12 21:38:51.533205
2144000,10940437,Shared room,Centro,Sol,55,4.5,8,1.0,24.0,,40.414537,-3.707878,2017-03-12 21:38:51.426298
3011110,10940437,Shared room,Centro,Sol,23,4.5,10,1.0,22.0,,40.415168,-3.707672,2017-03-12 21:38:51.311521
13725866,19615534,Shared room,Moratalaz,Media Legua,0,0.0,2,1.0,16.0,,40.41513,-3.658006,2017-03-12 21:38:51.195863
901754,4817785,Shared room,Centro,Palacio,2,0.0,16,1.0,22.0,,40.421681,-3.709338,2017-03-12 21:38:51.086667
5508859,27611473,Shared room,Centro,Universidad,23,4.5,4,1.0,21.0,,40.422796,-3.709092,2017-03-12 21:38:50.972372
16446666,35224923,Shared room,Centro,Universidad,0,0.0,8,1.0,22.0,,40.428055,-3.71263,2017-03-12 21:38:50.863946
13543664,27611473,Shared room,Centro,Universidad,17,4.5,4,1.0,21.0,,40.422404,-3.70832,2017-03-12 21:38:50.756336
689444,3261433,Shared room,Centro,Sol,150,4.5,7,1.0,14.0,,40.417503,-3.701404,2017-03-12 21:38:50.648344
649752,3261433,Shared room,Centro,Sol,114,4.5,7,1.0,16.0,,40.418103,-3.700193,2017-03-12 21:38:48.673419
5439464,28203395,Shared room,Centro,Justicia,48,4.0,10,1.0,15.0,,40.424429,-3.699781,2017-03-12 21:38:48.566525
16098786,1718458,Shared room,Chamberi,Trafalgar,0,0.0,10,1.0,26.0,,40.429816,-3.703646,2017-03-12 21:38:48.458916
4561265,23622848,Shared room,Centro,Justicia,25,4.0,10,1.0,15.0,,40.428118,-3.699042,2017-03-12 21:38:48.349964
12371626,66852008,Shared room,Salamanca,Goya,0,0.0,10,1.0,38.0,,40.422754,-3.678204,2017-03-12 21:38:48.131561
4640885,11156525,Shared room,Centro,Universidad,1,0.0,1,1.0,38.0,,40.422085,-3.705203,2017-03-12 21:38:48.013803
561149,1718458,Shared room,Arganzuela,Chopera,8,5.0,6,1.0,26.0,,40.394246,-3.696453,2017-03-12 21:38:47.368444
3778195,10940437,Shared room,Centro,Palacio,15,5.0,8,1.0,24.0,,40.414976,-3.708322,2017-03-12 21:38:47.258970
4247039,22036073,Shared room,Centro,Embajadores,3,4.0,3,1.0,38.0,,40.408502,-3.700206,2017-03-12 21:38:47.036177
4599699,23622848,Shared room,Centro,Justicia,11,4.0,8,1.0,20.0,,40.4274,-3.697694,2017-03-12 21:38:44.960124
8165824,43099214,Shared room,Chamberi,Rios Rosas,21,5.0,2,1.0,20.0,,40.442031,-3.699228,2017-03-12 21:38:44.853192
10073858,51688321,Shared room,Centro,Embajadores,4,5.0,2,1.0,28.0,,40.408636,-3.700642,2017-03-12 21:38:44.741817
15672955,101220664,Shared room,Puente de Vallecas,Entrevías,0,0.0,2,1.0,13.0,,40.38249,-3.673182,2017-03-12 21:38:44.626163
15745419,91748861,Shared room,San Blas,Simancas,6,4.5,4,1.0,14.0,,40.42997,-3.624122,2017-03-12 21:38:44.521657
2144017,10940437,Shared room,Centro,Sol,26,4.5,8,1.0,23.0,,40.415323,-3.707894,2017-03-12 21:38:44.063211
15657388,35327245,Shared room,Latina,Aguilas,0,0.0,1,1.0,16.0,,40.383206,-3.782109,2017-03-12 21:38:43.952338
13625930,75150135,Shared room,Moncloa,Ciudad Universitaria,0,0.0,2,1.0,38.0,,40.437747,-3.718952,2017-03-12 21:38:43.846541
14177112,40754580,Shared room,Puente de Vallecas,Entrevías,1,0.0,1,1.0,22.0,,40.38562,-3.673252,2017-03-12 21:38:43.739903
4265472,3591751,Shared room,Arganzuela,Acacias,17,4.5,2,1.0,36.0,,40.404167,-3.705583,2017-03-12 21:38:43.518917
4247046,22036073,Shared room,Centro,Embajadores,7,3.5,1,1.0,20.0,,40.41062,-3.699261,2017-03-12 21:38:43.407423
15765249,101337575,Shared room,Moncloa,Argüelles,1,0.0,1,1.0,16.0,,40.424762,-3.716007,2017-03-12 21:38:41.080084
15093833,44861669,Shared room,Villaverde,Los Rosales,3,4.0,2,1.0,13.0,,40.352431,-3.688356,2017-03-12 21:38:40.971871
15520134,84213235,Shared room,Carabanchel,Vista Alegre,0,0.0,1,1.0,13.0,,40.389048,-3.740374,2017-03-12 21:38:40.749899
17045224,9206951,Shared room,Chamartin,Prosperidad,0,0.0,1,1.0,33.0,,40.440407,-3.67441,2017-03-12 21:38:40.644172
15700810,101337575,Shared room,Moncloa,Argüelles,1,0.0,2,1.0,33.0,,40.426859,-3.714527,2017-03-12 21:38:40.530801
3339142,16855350,Shared room,Usera,Moscardó,32,4.5,4,1.0,18.0,,40.389693,-3.701212,2017-03-12 21:38:40.318561
17249686,90406380,Shared room,Salamanca,Guindalera,0,0.0,2,1.0,26.0,,40.440722,-3.663626,2017-03-12 21:38:40.211789
14990357,37168340,Shared room,Chamberi,Almagro,11,5.0,2,1.0,38.0,,40.434484,-3.693572,2017-03-12 21:38:40.100238
13665991,6704015,Shared room,Centro,Embajadores,1,0.0,1,1.0,20.0,,40.408161,-3.703288,2017-03-12 21:38:39.972212
15664952,91748861,Shared room,San Blas,Simancas,3,4.5,4,1.0,14.0,,40.430977,-3.624442,2017-03-12 21:38:39.862946
16517677,108473759,Shared room,Chamartin,Nueva España,0,0.0,4,1.0,22.0,,40.459383,-3.677564,2017-03-12 21:38:39.756015
15646832,91748861,Shared room,San Blas,Simancas,9,4.5,4,1.0,14.0,,40.430342,-3.625955,2017-03-12 21:38:39.642310
16389085,75150135,Shared room,Chamberi,Gaztambide,0,0.0,2,1.0,38.0,,40.433326,-3.716067,2017-03-12 21:38:39.422389
15764788,101337575,Shared room,Moncloa,Casa de Campo,0,0.0,1,1.0,16.0,,40.4248,-3.716389,2017-03-12 21:38:37.376654
15765117,101337575,Shared room,Moncloa,Argüelles,0,0.0,1,1.0,16.0,,40.424768,-3.715729,2017-03-12 21:38:37.270948
13180438,9023441,Shared room,Villaverde,Los Rosales,3,4.5,1,1.0,12.0,,40.349668,-3.687474,2017-03-12 21:38:37.161725
15699608,101337575,Shared room,Moncloa,Argüelles,0,0.0,1,1.0,16.0,,40.425885,-3.71566,2017-03-12 21:38:37.053183
15813548,101337575,Shared room,Moncloa,Argüelles,0,0.0,1,1.0,16.0,,40.42723,-3.715507,2017-03-12 21:38:36.675765
15765055,101337575,Shared room,Moncloa,Argüelles,1,0.0,1,1.0,16.0,,40.426182,-3.716649,2017-03-12 21:38:36.570406
15699476,101337575,Shared room,Moncloa,Argüelles,1,0.0,1,1.0,16.0,,40.425309,-3.715189,2017-03-12 21:38:36.464092
15764812,101337575,Shared room,Moncloa,Argüelles,0,0.0,1,1.0,16.0,,40.425992,-3.717247,2017-03-12 21:38:36.345929
15764936,101337575,Shared room,Moncloa,Argüelles,1,0.0,1,1.0,16.0,,40.42713,-3.716802,2017-03-12 21:38:36.236216
15697163,101337575,Shared room,Moncloa,Argüelles,0,0.0,1,1.0,16.0,,40.427103,-3.716671,2017-03-12 21:38:36.128470
15697297,101337575,Shared room,Moncloa,Argüelles,1,0.0,1,1.0,16.0,,40.426044,-3.714528,2017-03-12 21:38:36.020633
15699249,101337575,Shared room,Moncloa,Argüelles,1,0.0,1,1.0,16.0,,40.424186,-3.715434,2017-03-12 21:38:35.902528
15699183,101337575,Shared room,Moncloa,Argüelles,3,3.5,1,1.0,16.0,,40.428615,-3.718659,2017-03-12 21:38:35.790002
15764865,101337575,Shared room,Moncloa,Argüelles,0,0.0,1,1.0,16.0,,40.425575,-3.71693,2017-03-12 21:38:35.682579
15764987,101337575,Shared room,Moncloa,Argüelles,3,1.5,1,1.0,16.0,,40.42674,-3.716976,2017-03-12 21:38:35.568418
15764840,101337575,Shared room,Moncloa,Argüelles,1,0.0,1,1.0,16.0,,40.425823,-3.717108,2017-03-12 21:38:35.462623
1710393,9023441,Shared room,Villaverde,Los Rosales,27,4.0,4,1.0,21.0,,40.350277,-3.68739,2017-03-12 21:38:35.340338
14823674,77354494,Shared room,Latina,Aluche,1,0.0,1,1.0,13.0,,40.388683,-3.745789,2017-03-12 21:38:35.234730
15730747,101337575,Shared room,Moncloa,Argüelles,5,4.0,1,1.0,16.0,,40.425576,-3.716963,2017-03-12 21:38:33.697655
15699385,101337575,Shared room,Moncloa,Argüelles,0,0.0,1,1.0,16.0,,40.425194,-3.716574,2017-03-12 21:38:33.587140
15812828,101337575,Shared room,Moncloa,Argüelles,1,0.0,1,1.0,16.0,,40.42582,-3.715841,2017-03-12 21:38:33.477625
15697384,101337575,Shared room,Moncloa,Argüelles,3,4.5,1,1.0,16.0,,40.42536,-3.714453,2017-03-12 21:38:33.353830
14262111,84213235,Shared room,Carabanchel,Vista Alegre,8,4.5,1,1.0,11.0,,40.387265,-3.740457,2017-03-12 21:38:33.233817
15703149,101337575,Shared room,Moncloa,Argüelles,5,4.5,1,1.0,16.0,,40.426627,-3.716091,2017-03-12 21:38:33.125025
15696878,101337575,Shared room,Moncloa,Argüelles,8,4.0,1,1.0,16.0,,40.42614,-3.715234,2017-03-12 21:38:33.014484
15730109,101337575,Shared room,Moncloa,Argüelles,6,4.0,1,1.0,16.0,,40.424655,-3.714703,2017-03-12 21:38:32.900227
8234770,9023441,Shared room,Villaverde,Los Rosales,30,4.5,2,1.0,24.0,,40.35074,-3.68663,2017-03-12 21:38:32.788730
15697092,101337575,Shared room,Moncloa,Casa de Campo,5,3.5,1,1.0,16.0,,40.42469,-3.71658,2017-03-12 21:38:32.449229
745463,3591751,Shared room,Arganzuela,Acacias,62,4.5,2,1.0,36.0,,40.403481,-3.705264,2017-03-12 21:38:32.324833
10050284,50348619,Shared room,Carabanchel,Puerta Bonita,16,4.5,2,1.0,18.0,,40.387493,-3.73128,2017-03-12 21:38:32.213967
6766349,22036073,Shared room,Centro,Embajadores,7,4.0,1,1.0,20.0,,40.410319,-3.698338,2017-03-12 21:38:32.105020
8234621,9023441,Shared room,Villaverde,Los Rosales,27,4.5,1,1.0,11.0,,40.351105,-3.687335,2017-03-12 21:38:31.986259
14245241,84213235,Shared room,Carabanchel,Vista Alegre,7,4.5,1,1.0,13.0,,40.387366,-3.740384,2017-03-12 21:38:31.878396
14480960,87522188,Shared room,Retiro,Adelfas,0,0.0,2,1.0,27.0,,40.400748,-3.671712,2017-03-12 21:38:31.756325
4153513,13643859,Shared room,Centro,Embajadores,28,5.0,2,1.0,35.0,,40.413735,-3.705775,2017-03-12 21:38:29.795168
11131145,44861669,Shared room,Villaverde,Los Rosales,38,4.5,2,1.0,13.0,,40.352367,-3.688068,2017-03-12 21:38:29.688163
17335032,49476965,Shared room,Centro,Universidad,0,0.0,1,1.0,25.0,,40.424548,-3.711575,2017-03-12 21:38:29.572354
9432806,48892404,Shared room,San Blas,Arcos,2,0.0,2,1.0,16.0,,40.422553,-3.614929,2017-03-12 21:38:29.464893
13392463,70392355,Shared room,Latina,Lucero,9,4.0,3,1.0,23.0,,40.406778,-3.742784,2017-03-12 21:38:29.251361
16013190,104120017,Shared room,Villaverde,San Cristobal,3,5.0,1,1.0,22.0,,40.342275,-3.6889,2017-03-12 21:38:29.135978
6037566,5890163,Shared room,Centro,Universidad,5,3.5,2,1.0,28.0,,40.425328,-3.704528,2017-03-12 21:38:29.030606
15091443,1305190,Shared room,Fuencarral,Peñagrande,1,0.0,3,1.0,22.0,,40.480213,-3.727152,2017-03-12 21:38:28.799964
10047808,51571327,Shared room,Centro,Embajadores,13,4.5,2,1.0,33.0,,40.409755,-3.698232,2017-03-12 21:38:28.687751
14840572,77354494,Shared room,Latina,Aluche,4,5.0,1,1.0,13.0,,40.389248,-3.744447,2017-03-12 21:38:28.576410
15697698,101337575,Shared room,Moncloa,Argüelles,19,4.0,1,1.0,16.0,,40.425158,-3.715929,2017-03-12 21:38:28.119693
14211139,84213235,Shared room,Carabanchel,Vista Alegre,12,4.5,1,1.0,13.0,,40.388788,-3.739908,2017-03-12 21:38:28.012845
11705453,62222139,Shared room,Centro,Embajadores,0,0.0,3,1.0,20.0,,40.413236,-3.704446,2017-03-12 21:38:26.201332
13320774,30171895,Shared room,Fuencarral,Valverde,7,4.0,1,1.0,15.0,,40.495541,-3.689505,2017-03-12 21:38:26.095596
15130459,83759547,Shared room,Retiro,Pacífico,4,4.5,2,1.0,33.0,,40.405526,-3.683848,2017-03-12 21:38:25.963783
9763866,50348619,Shared room,Carabanchel,Puerta Bonita,28,4.5,2,1.0,20.0,,40.387837,-3.732188,2017-03-12 21:38:25.850207
15029823,77354494,Shared room,Carabanchel,Vista Alegre,1,0.0,1,1.0,13.0,,40.389838,-3.740757,2017-03-12 21:38:25.741818
13750696,8275478,Shared room,Centro,Universidad,1,0.0,2,1.0,22.0,,40.429516,-3.710429,2017-03-12 21:38:25.629751
15673502,9023441,Shared room,Villaverde,Los Rosales,0,0.0,1,1.0,11.0,,40.352155,-3.685819,2017-03-12 21:38:25.521288
15057232,414180,Shared room,Chamartin,Ciudad Jardín,2,0.0,1,1.0,23.0,,40.447344,-3.674556,2017-03-12 21:38:25.405809
3362113,16958375,Shared room,Chamberi,Trafalgar,11,5.0,1,1.0,20.0,,40.431587,-3.701806,2017-03-12 21:38:25.188394
7041599,27611473,Shared room,Centro,Universidad,57,4.5,4,1.0,21.0,,40.421772,-3.707699,2017-03-12 21:38:24.857349
6868806,22374109,Shared room,Latina,Lucero,13,4.0,2,1.0,22.0,,40.405806,-3.755091,2017-03-12 21:38:24.748250
9191638,17410096,Shared room,Centro,Palacio,12,4.5,1,1.0,21.0,,40.411423,-3.7102,2017-03-12 21:38:24.525482
17250498,116247752,Shared room,Centro,Embajadores,2,0.0,1,1.0,22.0,,40.4088,-3.699876,2017-03-12 21:38:21.919611
15514725,61454083,Shared room,Centro,Justicia,6,4.5,2,1.0,30.0,,40.424326,-3.700462,2017-03-12 21:38:21.811718
12151766,41788067,Shared room,Salamanca,Fuente del Berro,3,4.0,1,1.0,22.0,,40.425113,-3.667296,2017-03-12 21:38:21.702413
16375425,10019631,Shared room,Centro,Universidad,4,4.5,2,1.0,22.0,,40.421151,-3.706575,2017-03-12 21:38:21.588875
16722483,90391107,Shared room,Retiro,Ibiza,6,5.0,1,1.0,16.0,,40.418475,-3.671088,2017-03-12 21:38:21.474622
6861360,3591751,Shared room,Arganzuela,Acacias,57,4.5,2,1.0,37.0,,40.403736,-3.703862,2017-03-12 21:38:21.367568
17463029,118263080,Shared room,Moncloa,Argüelles,0,0.0,2,1.0,16.0,,40.430823,-3.716686,2017-03-12 21:38:21.239882
14531813,84314638,Shared room,Puente de Vallecas,San Diego,38,4.5,2,1.0,27.0,,40.396721,-3.667902,2017-03-12 21:38:21.125272
16803639,77578945,Shared room,Puente de Vallecas,Portazgo,0,0.0,2,1.0,16.0,,40.391801,-3.648585,2017-03-12 21:38:21.009371
14315079,87522188,Shared room,Retiro,Adelfas,45,4.0,2,1.0,22.0,,40.398555,-3.670976,2017-03-12 21:38:20.890641
16616339,109483014,Shared room,Puente de Vallecas,San Diego,13,4.5,2,1.0,22.0,,40.396098,-3.668932,2017-03-12 21:38:20.782496
15764735,101337575,Shared room,Moncloa,Argüelles,3,4.5,1,1.0,16.0,,40.426099,-3.715357,2017-03-12 21:38:20.677190
16001022,103831896,Shared room,Centro,Embajadores,18,4.5,1,1.0,22.0,,40.409308,-3.702406,2017-03-12 21:38:20.560007
15172799,24282336,Shared room,Arganzuela,Palos de Moguer,43,4.5,1,1.0,13.0,,40.401301,-3.697706,2017-03-12 21:38:20.402183
12506480,67725432,Entire home/apt,Moncloa,Casa de Campo,0,0.0,11,5.0,374.0,,40.422253,-3.722199,2017-03-12 21:30:06.783569
849471,4435078,Entire home/apt,Centro,Embajadores,3,4.0,9,4.0,385.0,,40.413889,-3.706327,2017-03-12 21:30:06.566156
4317754,22416437,Entire home/apt,Centro,Sol,20,4.0,6,2.0,88.0,,40.414957,-3.705041,2017-03-12 21:18:55.925176
15016001,48244648,Entire home/apt,Centro,Universidad,0,0.0,6,2.0,66.0,,40.420772,-3.701973,2017-03-12 21:18:37.019700
4792425,13388559,Entire home/apt,Centro,Embajadores,31,4.5,6,2.0,65.0,,40.409611,-3.704606,2017-03-12 21:18:35.697508
4967324,3211214,Entire home/apt,Centro,Embajadores,33,4.5,6,2.0,214.0,,40.408148,-3.705878,2017-03-12 21:15:08.132011
14073396,84316058,Entire home/apt,Centro,Universidad,1,0.0,5,2.0,181.0,,40.423669,-3.704494,2017-03-12 21:10:24.458483
13164733,1416197,Entire home/apt,Centro,Universidad,8,5.0,5,2.0,143.0,,40.424195,-3.704814,2017-03-12 21:06:39.436789
521162,2561320,Entire home/apt,Centro,Embajadores,47,4.5,5,2.0,127.0,,40.412893,-3.70065,2017-03-12 21:05:55.924675
12487429,5436859,Entire home/apt,Centro,Embajadores,1,0.0,6,2.0,132.0,,40.41075,-3.704789,2017-03-12 21:05:28.481431
11320069,59205705,Entire home/apt,Centro,Sol,2,0.0,5,2.0,119.0,,40.419419,-3.699875,2017-03-12 21:02:25.613151
12288596,54194611,Entire home/apt,Centro,Sol,0,0.0,5,2.0,109.0,,40.416873,-3.703103,2017-03-12 21:01:40.463228
9678577,24847782,Entire home/apt,Centro,Sol,1,0.0,6,2.0,110.0,,40.415697,-3.703434,2017-03-12 21:01:40.348495
6891918,33898066,Entire home/apt,Centro,Sol,5,4.0,5,2.0,112.0,,40.419711,-3.700658,2017-03-12 21:01:40.234707
70314,353738,Entire home/apt,Centro,Universidad,4,4.5,5,1.0,121.0,,40.420817,-3.703718,2017-03-12 21:01:40.116530
5953662,5800698,Entire home/apt,Centro,Sol,85,4.5,6,2.0,121.0,,40.41641,-3.703622,2017-03-12 21:01:36.510901
13759893,24085430,Entire home/apt,Centro,Justicia,4,4.5,6,2.0,119.0,,40.422141,-3.700222,2017-03-12 21:01:36.190656
7379500,28515998,Entire home/apt,Centro,Embajadores,50,4.5,6,2.0,104.0,,40.407194,-3.703889,2017-03-12 21:00:58.998327
370815,1868359,Entire home/apt,Centro,Embajadores,118,5.0,5,1.0,110.0,,40.411767,-3.699854,2017-03-12 21:00:49.042826
13231177,16768541,Entire home/apt,Centro,Universidad,13,4.0,5,2.0,114.0,,40.425954,-3.703478,2017-03-12 21:00:46.188941
5795608,28929930,Entire home/apt,Centro,Embajadores,33,4.5,5,3.0,121.0,,40.406241,-3.700776,2017-03-12 21:00:38.310445
9044602,33117108,Entire home/apt,Centro,Universidad,35,4.5,6,2.0,88.0,,40.422245,-3.708899,2017-03-12 20:59:55.966667
1453560,2323485,Entire home/apt,Centro,Universidad,11,4.5,5,0.0,99.0,,40.423268,-3.705047,2017-03-12 20:59:54.848362
3390394,3061930,Entire home/apt,Centro,Universidad,5,4.5,5,1.0,94.0,,40.426149,-3.702307,2017-03-12 20:59:54.736274
13402297,21514948,Entire home/apt,Centro,Embajadores,1,0.0,5,2.0,93.0,,40.406779,-3.703151,2017-03-12 20:59:45.408143
6385318,22791586,Entire home/apt,Centro,Sol,31,4.0,5,2.0,88.0,,40.418021,-3.702057,2017-03-12 20:59:37.802364
9987865,39267929,Entire home/apt,Centro,Sol,0,0.0,5,4.0,71.0,,40.416464,-3.704806,2017-03-12 20:58:55.487057
2086594,4839888,Entire home/apt,Retiro,Pacífico,22,4.5,8,4.0,880.0,,40.406981,-3.675551,2017-03-12 20:58:14.590888
17475805,23365385,Entire home/apt,Chamberi,Trafalgar,0,0.0,6,3.0,209.0,,40.430157,-3.698634,2017-03-12 20:54:23.752415
13611676,22321820,Entire home/apt,Centro,Universidad,17,5.0,8,3.0,198.0,,40.422434,-3.705688,2017-03-12 20:51:38.426496
6655085,7522311,Entire home/apt,Centro,Embajadores,15,5.0,4,1.0,130.0,,40.413351,-3.702832,2017-03-12 20:41:55.427417
11856434,19566980,Entire home/apt,Centro,Sol,5,5.0,4,0.0,124.0,,40.4177,-3.7014,2017-03-12 20:41:44.057345
1698916,8647044,Entire home/apt,Centro,Cortes,21,4.5,4,1.0,132.0,,40.415311,-3.700059,2017-03-12 20:39:17.128614
6354578,22513755,Entire home/apt,Centro,Sol,0,0.0,4,2.0,127.0,,40.417224,-3.701943,2017-03-12 20:39:17.020045
6859839,27526991,Entire home/apt,Centro,Sol,24,4.5,6,2.0,131.0,,40.417249,-3.703866,2017-03-12 20:38:58.994260
3073658,15642038,Entire home/apt,Centro,Sol,13,4.5,4,2.0,143.0,,40.419931,-3.700916,2017-03-12 20:38:58.776650
5999278,28438558,Entire home/apt,Centro,Embajadores,73,4.0,7,3.0,105.0,,40.409469,-3.703092,2017-03-12 20:35:46.489684
15785030,22633689,Entire home/apt,Centro,Sol,17,5.0,5,2.0,121.0,,40.416195,-3.70272,2017-03-12 20:32:02.758294
1717787,4587865,Entire home/apt,Centro,Sol,88,4.5,5,2.0,63.0,,40.41489,-3.703878,2017-03-12 20:21:43.942488
